OTUID	PL_1	PL_10	PL_11	PL_12	PL_13	PL_15	PL_16	PL_17	PL_18	PL_19	PL_2	PL_20	PL_21	PL_22	PL_24	PL_3	PL_4	PL_5	PL_6	PL_7	PL_8	PL_9	SUB_1	SUB_10	SUB_11	SUB_12	SUB_13	SUB_15	SUB_16	SUB_17	SUB_18	SUB_19	SUB_2	SUB_20	SUB_21	SUB_22	SUB_24	SUB_3	SUB_4	SUB_5	SUB_6	SUB_7	SUB_8	SUB_9	SUR_1	SUR_10	SUR_11	SUR_12	SUR_13	SUR_15	SUR_16	SUR_17	SUR_18	SUR_19	SUR_2	SUR_20	SUR_21	SUR_22	SUR_24	SUR_3	SUR_4	SUR_5	SUR_6	SUR_7	SUR_8	SUR_9
ASV_1260	5	1	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	4	2	3	0	11	0	0	0	1	13	0	0	25	1	1	17	2	3	0	4	32	1
ASV_1357	2	2	2	0	0	0	0	1	0	0	0	0	0	1	0	33	1	0	4	0	9	11	1	5	0	0	0	5	11	2	0	0	0	0	0	0	0	32	1	0	25	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1416	0	1	4	2	2	0	0	0	0	1	0	4	3	0	0	1	1	2	0	0	1	0	0	1	3	1	2	0	0	3	5	2	0	1	14	7	5	0	3	0	0	0	0	0	5	2	4	3	8	2	4	7	7	6	0	5	19	1	0	5	5	7	1	6	5	2
ASV_1455	0	1	2	0	3	0	0	0	0	1	0	2	0	10	1	1	2	2	0	0	0	0	0	5	3	5	0	11	3	1	0	0	2	2	1	2	5	3	3	0	0	0	5	0	1	6	0	4	3	5	8	11	0	0	12	5	0	1	3	3	15	2	2	5	6	5
ASV_1522	0	0	0	0	0	0	0	1	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	2	3	0	5	1	1	0	3	5	1	0	0	37	0	9	0	2	1	0	0	0	2	1	58	0	1	5	0	0	8	0	6	2	1	2	2	0	3
ASV_1293	13	12	2	1	0	0	3	8	0	3	1	4	0	0	0	27	26	1	8	0	2	9	0	4	0	1	0	0	1	1	0	0	9	0	0	0	0	0	0	1	22	1	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1306	0	1	0	4	0	0	5	7	0	0	0	0	0	1	0	0	2	2	2	7	2	0	0	2	1	1	1	4	35	14	0	0	0	7	0	0	5	2	3	1	0	6	14	2	0	4	0	1	3	0	20	3	0	0	0	0	0	0	6	0	1	0	1	0	2	0
ASV_1318	0	0	0	0	0	153	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1336	0	0	2	1	1	0	0	0	0	3	0	7	1	0	6	0	2	1	2	0	0	0	0	0	3	0	0	7	0	0	7	2	0	2	3	2	7	0	0	3	0	0	0	0	2	3	1	1	7	3	2	4	7	6	1	10	9	11	5	9	6	12	1	3	5	2
ASV_1345	9	2	0	1	0	0	0	0	17	0	1	0	0	0	0	1	0	0	1	0	1	0	0	3	0	1	3	8	0	0	6	1	0	0	5	0	0	0	1	1	1	3	6	0	9	4	3	3	5	3	2	6	6	3	0	0	12	0	0	13	0	17	4	1	5	4
ASV_1367	9	3	3	2	0	0	0	0	0	0	0	0	0	0	0	42	2	2	3	0	4	6	3	5	3	0	11	2	2	9	0	0	4	0	0	0	0	28	3	1	18	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_1371	0	0	4	2	16	0	0	1	0	0	0	2	3	0	0	0	0	0	0	21	0	0	0	0	6	1	25	33	2	5	3	8	0	1	5	2	6	1	3	3	0	2	0	0	0	0	1	1	5	2	0	0	0	2	0	1	0	0	0	1	0	4	0	0	0	0
ASV_1241	10	1	1	0	0	0	0	1	19	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	17	2	2	2	0	7	11	11	6	1	9	0	1	0	1	0	0	1	0	0	3	4	0	0	2	0	1	8	11	15	5	2	7	0	0	1	0	2	0	1	0	0
ASV_1287	0	4	0	7	1	0	3	23	0	1	0	0	0	0	0	0	0	2	9	78	0	0	0	1	0	0	0	0	25	9	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_1311	22	0	8	0	1	0	0	1	8	0	0	0	1	0	1	22	1	0	6	1	12	0	5	0	2	0	13	6	0	4	2	0	2	0	3	0	0	27	0	1	19	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_1335	0	4	3	7	2	0	0	0	0	1	0	1	0	0	0	0	0	3	9	0	67	1	6	0	6	0	17	2	0	4	11	3	1	0	5	0	0	6	0	9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1343	0	0	11	0	1	10	1	0	0	2	85	2	3	0	8	0	0	0	0	2	0	3	0	0	4	0	0	0	0	0	3	0	0	3	1	0	2	1	0	0	0	0	1	0	1	1	3	0	0	4	0	2	0	4	0	6	0	0	2	1	1	0	0	3	0	0
ASV_1353	3	2	2	0	1	0	0	4	16	0	1	15	2	8	1	1	1	2	1	1	1	0	0	3	1	0	1	1	0	2	2	2	2	0	2	1	0	0	0	0	2	0	1	1	5	4	0	3	4	1	2	7	1	4	5	2	2	15	13	1	5	7	1	4	1	1
ASV_1402	4	8	0	4	0	0	1	2	0	19	0	0	0	0	0	1	0	4	0	0	0	2	0	13	0	0	1	2	4	8	0	0	4	1	0	0	0	1	1	0	3	6	7	21	3	9	0	3	3	1	5	8	0	0	6	1	1	1	0	3	3	0	1	1	1	4
ASV_1641	2	4	0	0	0	0	1	0	34	0	0	1	0	7	4	2	0	0	1	0	0	0	0	5	6	1	0	3	0	2	2	9	0	1	3	0	14	0	4	0	1	0	1	0	0	0	0	0	8	0	2	0	20	2	0	3	15	4	7	0	2	0	0	0	0	0
ASV_1657	0	1	0	9	0	0	3	8	0	1	0	7	0	1	0	1	4	4	19	1	0	0	0	0	0	0	1	0	4	1	5	10	0	3	3	2	11	0	12	1	0	0	0	0	0	0	13	2	2	4	1	1	1	2	2	4	0	6	10	1	4	1	1	0	0	4
ASV_1308	0	0	0	0	1	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	5	0	1	3	0	0	33	11	0	0	59	2	1	0	3	2	0	0	1	0	0	0	9	0	2	2	0	0	15	1	0	2	0	6	0	0	1	0	0	0	1	0
ASV_1390	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	6	14	0	20	3	1	7	0	40	1	0	0	0	0	0	2	2	10	0	3	4	4	0	3	0	12	0	4	0	0	21	0	0	1	5	0
ASV_1425	1	1	6	4	2	0	2	0	0	4	0	1	1	25	0	2	0	0	2	0	0	1	2	6	5	1	0	29	0	0	1	0	16	0	2	1	0	12	3	0	14	0	7	5	2	0	1	0	0	0	0	0	0	0	5	0	0	1	3	0	0	0	2	0	0	0
ASV_1435	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	5	4	12	3	4	0	2	5	0	4	0	0	9	0	0	0	0	43	0	0	9	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ASV_1443	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	1	0	0	0	0	2	1	2	3	6	0	1	0	4	0	4	0	1	1	0	3	0	0	0	0	0	1	3	7	4	1	2	1	8	0	10	2	18	0	38	0	0	27	6	0	3	1	3
ASV_1495	0	1	0	1	5	0	0	0	0	1	1	3	0	3	1	0	5	0	1	3	1	0	0	2	10	3	0	0	1	0	0	1	0	10	0	6	4	0	5	0	0	0	0	0	1	3	14	1	1	10	9	3	1	1	6	9	0	4	1	3	20	4	0	0	8	3
ASV_1579	4	3	0	1	1	0	4	0	0	0	0	1	0	0	0	0	0	1	2	6	3	0	1	5	0	0	0	0	8	5	0	0	3	3	0	0	0	0	18	0	2	16	7	6	3	4	1	7	0	3	17	0	0	0	6	0	0	0	0	1	10	3	2	0	10	3
ASV_1299	0	1	7	25	14	0	7	13	2	5	0	1	0	0	1	0	2	3	0	4	1	0	0	0	10	1	1	0	4	6	0	1	0	1	0	14	0	0	1	2	0	0	0	0	0	0	0	3	2	7	2	2	0	4	4	2	0	2	0	2	7	1	2	1	1	0
ASV_1350	0	0	2	1	2	0	0	1	0	2	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	27	52	0	0	8	0	0	0	0	3	0	0	0	0	0	0	2	0	7	0	0	1	0	21	0	3	11	0	0	1	3	5	0	1	0	0
ASV_1418	0	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	15	0	0	0	105	0	10	0	0	3	0	1	0	0
ASV_1438	1	0	2	7	2	0	2	2	0	2	0	5	0	0	0	0	0	3	1	1	2	0	0	1	1	0	1	0	9	2	2	2	1	8	1	1	1	0	10	0	0	0	2	2	1	7	4	5	2	11	13	2	2	2	4	1	0	1	0	5	11	7	1	0	10	6
ASV_1500	3	0	1	1	0	0	0	1	0	1	1	5	0	0	0	0	4	0	1	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	1	17	4	3	2	10	3	7	5	1	15	4	18	2	0	1	10	9	14	1	1	10	2
ASV_1529	1	13	2	3	0	0	1	3	0	2	0	2	1	3	0	10	14	27	2	1	0	0	3	3	0	4	10	3	2	9	0	1	10	3	2	2	1	1	1	2	2	0	2	13	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	2	0	0	1
ASV_1329	25	1	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	6	0	0	0	84	0	0	0	0	0	0	0	0	0	0	4	2	6	0	0	0	0	16	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ASV_1346	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	11	0	0	0	0	3	0	0	4	0	0	4	0	0	8	0	0	0	2	0	1	0	2	0	0	0	0	1	6	8	3	0	17	5	3	13	16	1	2	8	5	8	0	1	10	3	2	2	2	10
ASV_1354	3	2	1	2	1	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	7	1	0	1	2	2	2	2	0	2	0	0	3	0	1	0	0	20	7	0	5	6	26	14	0	20	0	0	1	0	1	19	0	0	0	0	0	0	0	3	1	2	0	1	0	1
ASV_1359	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	3	2	4	1	0	2	0	0	0	0	3	1	0	1	8	1	0	10	16	1	0	6	7	9	0	2	0	6	0	1	5	4	0	0	0	5	7	2	6	10	17	16
ASV_1370	0	1	2	0	0	0	0	2	0	4	0	7	0	5	0	0	3	1	2	2	0	1	0	1	0	0	1	0	1	3	1	4	0	6	0	2	7	0	2	1	0	0	3	0	1	11	0	5	2	2	6	8	0	3	6	4	0	0	0	5	19	4	1	15	10	4
ASV_1391	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	2	3	6	1	4	0	0	2	0	0	0	2	0	6	0	1	4	3	3	2	10	2	3	4	5	15	20	2	2	3	8	0	4	2	4	15	3	3	7	3	3
ASV_1400	2	1	1	0	0	0	0	1	0	0	0	1	0	1	0	2	1	0	2	0	0	0	0	4	0	2	1	2	0	0	0	1	0	0	0	0	0	3	2	0	0	1	0	0	5	8	0	12	5	8	2	27	0	6	3	4	1	2	1	6	20	7	3	6	8	6
ASV_1417	0	0	1	3	0	0	0	3	0	4	0	2	1	7	1	2	1	2	0	1	0	0	0	2	8	5	4	19	3	1	1	5	0	2	2	0	3	0	3	3	0	0	2	0	0	10	2	8	4	3	0	7	6	3	1	0	0	6	2	2	5	13	1	2	0	2
ASV_1430	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	133	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1540	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	4	0	3	4	4	7	3	0	11	0	54	0	1	35	3	13	4	3	0	3	2
ASV_1423	2	0	6	2	3	0	1	3	0	0	0	3	0	1	3	0	3	1	0	1	1	0	0	4	3	1	2	1	7	4	4	1	0	15	9	1	0	1	3	0	0	2	1	4	5	3	4	6	4	1	2	1	6	3	1	9	0	0	1	5	5	4	0	2	9	3
ASV_1432	1	22	0	1	0	0	2	8	0	4	0	1	0	0	0	16	31	46	19	1	5	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1433	3	2	0	0	1	0	4	1	0	1	0	6	0	15	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	5	2	1	1	0	4	17	18	0	2	26	3	0	10	10	3	6	4	4	2	7	2
ASV_1452	11	3	0	0	0	0	0	0	0	0	1	0	74	0	0	6	2	7	5	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	3	2	0	0	1	5	25	2	1	1	0
ASV_1454	0	28	0	14	1	0	0	3	0	1	1	0	0	0	0	0	1	3	0	0	0	1	0	5	1	5	0	7	7	27	0	1	1	0	0	0	0	0	14	1	1	2	13	9	0	0	0	0	0	0	13	3	0	1	0	0	0	0	0	0	1	0	1	0	0	1
ASV_1474	0	0	0	1	5	0	0	1	47	0	0	0	3	6	0	3	0	1	1	0	1	0	0	1	4	1	7	6	0	4	4	0	0	0	20	0	0	3	9	5	1	2	10	1	0	0	1	3	5	1	1	1	2	0	0	0	0	0	0	4	0	0	2	0	0	0
ASV_1587	1	8	3	2	0	0	0	0	0	5	1	0	0	0	0	0	1	1	5	4	1	2	1	8	1	1	1	3	7	9	0	0	4	0	0	0	0	0	8	0	8	3	17	24	0	0	1	3	0	0	11	3	0	0	1	0	0	0	0	2	2	3	4	0	2	6
ASV_1596	0	1	0	9	0	0	0	0	10	0	0	0	3	6	0	1	1	0	0	0	0	1	0	3	16	16	4	4	0	1	5	2	1	1	7	0	0	3	16	0	0	0	0	0	1	9	1	2	3	0	5	2	1	7	1	3	2	0	0	2	4	10	2	1	0	0
ASV_1650	21	1	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	1	0	2	16	22	3	2	0	1	2	0	2	0	0	11	0	0	0	0	23	0	0	39	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0
ASV_1920	0	0	0	0	0	0	1	0	0	0	0	2	1	4	0	1	0	0	1	0	0	2	0	1	5	1	1	3	0	0	17	0	0	11	4	0	1	1	4	2	0	1	1	1	2	6	11	3	2	3	0	1	0	1	1	2	3	0	0	23	6	21	3	2	7	4
ASV_1344	0	0	0	0	0	160	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1362	0	0	87	1	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1393	10	45	1	5	0	0	2	3	0	2	1	7	1	3	0	2	10	1	3	1	2	0	0	4	0	3	2	3	2	9	0	0	7	3	0	0	0	0	10	0	1	1	4	14	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1497	3	0	2	0	0	0	1	0	0	0	0	2	0	0	2	0	0	2	1	0	0	0	0	2	3	0	0	1	0	0	0	2	0	2	0	2	0	0	2	0	0	0	0	0	2	10	0	4	0	3	2	6	1	13	17	9	0	35	5	1	18	3	2	4	4	0
ASV_1524	9	10	1	0	0	0	0	0	0	11	3	1	1	0	0	3	4	0	44	0	4	1	3	3	5	0	6	3	2	12	0	0	17	1	0	0	0	9	0	1	3	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ASV_1341	0	0	4	1	1	0	0	0	6	0	0	0	3	6	0	1	0	2	0	0	0	0	0	0	3	0	21	8	0	0	14	0	0	0	10	0	0	3	1	1	0	0	1	0	0	0	11	0	12	2	0	0	3	3	0	5	23	0	0	12	1	4	1	0	2	0
ASV_1383	38	2	1	0	0	0	0	0	0	2	4	0	0	0	0	30	0	3	46	0	20	1	1	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
ASV_1436	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	82	1	0	0	0	0	0	1	0	0	48	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1448	4	0	1	1	0	0	0	0	0	0	0	5	0	6	1	1	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	3	1	5	15	0	2	1	0	2	1	2	7	6	1	1	8	2	4	15	3	3	6	7	3	4	2	4	6	7	2	9	5	2
ASV_1481	3	0	0	0	0	0	4	1	0	2	1	1	3	3	8	1	1	0	1	0	1	0	1	2	2	0	2	0	1	2	1	1	0	4	6	3	3	4	9	0	1	0	1	0	11	7	1	2	1	1	5	5	0	5	13	5	6	3	3	8	6	5	0	0	1	4
ASV_1502	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	2	5	0	1	1	1	0	0	9	1	0	0	1	14	0	1	0	1	7	0	0	9	1	18	5	6	0	3	0	0	10	0	0	0	13	9	0	0	0	0	4	0	2	1	15	16
ASV_1515	4	1	0	1	0	0	2	4	0	0	0	4	0	0	2	0	4	0	0	0	0	1	0	1	0	2	2	1	0	4	0	7	0	1	0	4	3	0	5	0	1	1	3	0	3	2	0	2	6	5	4	9	2	4	6	4	2	25	21	0	0	1	3	4	3	1
ASV_1766	0	0	0	2	1	0	0	1	0	1	0	5	0	1	0	1	0	2	0	2	1	0	0	2	3	2	0	0	3	0	4	6	1	10	3	12	10	0	18	0	0	3	0	1	1	3	2	9	0	5	6	3	1	2	4	4	0	0	0	4	9	6	1	1	8	1
ASV_1403	51	5	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	6	6	5	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1409	0	0	0	0	1	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	3	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	63	57	0	0	0	0	0	0	0
ASV_1410	1	5	7	3	3	0	0	0	22	0	0	0	3	25	0	5	0	1	0	2	0	0	1	7	0	1	5	21	3	12	0	0	7	0	4	0	0	2	3	5	8	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_1422	5	0	5	7	1	0	0	1	0	0	0	0	1	0	0	33	3	7	16	0	34	4	5	1	3	4	1	3	1	0	0	0	14	0	0	0	0	4	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_1424	4	45	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	12	0	1	0	0	14	13	0	0	41	0	0	0	0	0	19	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
ASV_1512	2	3	0	1	1	0	2	1	0	0	0	3	0	2	0	2	1	4	0	2	5	1	0	4	6	1	2	7	3	2	0	2	3	2	2	0	2	0	12	1	1	1	13	5	1	6	1	3	1	2	3	7	0	1	7	3	1	3	0	2	6	3	2	2	8	3
ASV_1601	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2038	0	1	3	1	1	0	2	1	0	1	0	2	0	1	4	0	1	0	0	0	0	0	0	3	2	0	4	0	3	0	1	0	0	8	1	1	0	0	6	0	0	4	1	0	1	4	10	2	10	5	4	0	3	6	2	17	2	1	7	4	13	7	0	2	12	0
ASV_1374	0	0	0	0	0	0	0	0	0	1	0	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	10	15	0	17	7	4	6	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	21	0	6	1	21	35	0	2	0	0	0	0	0
ASV_1413	4	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	7	1	3	1	15	0	9	1	0	2	0	0	0	0	4	2	1	7	0	24	15	3	5	3	2	1	1	1	5	0	0	6	0	2	0	0	4	3	2	16	1	2	2
ASV_1441	4	16	11	3	0	0	1	0	0	0	1	1	2	0	0	17	7	65	7	1	5	1	0	1	0	0	0	0	0	1	0	5	3	1	2	0	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ASV_1445	1	0	2	1	2	0	0	0	14	2	1	1	2	2	0	4	0	0	2	0	29	0	2	2	3	2	14	5	1	2	1	1	1	0	4	0	0	22	2	5	2	1	1	0	0	1	0	2	8	1	0	0	0	2	0	0	4	0	0	2	1	7	0	0	1	0
ASV_1478	2	1	2	2	0	0	0	0	0	0	2	0	0	0	0	27	0	1	2	0	2	0	6	2	5	0	2	0	0	6	5	0	3	0	1	0	0	66	3	0	13	0	3	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0
ASV_1487	0	42	0	37	3	0	5	2	0	3	0	0	0	0	0	0	1	4	11	10	0	0	0	9	1	2	0	0	16	7	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_1531	1	0	1	4	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	8	9	2	1	2	1	0	1	0	5	1	0	1	7	0	0	1	3	1	4	11	1	11	5	3	3	8	1	0	1	0	1	0	0	6	12	11	4	3	10	12
ASV_1608	0	0	0	0	0	0	2	0	4	0	0	4	1	4	2	0	2	1	2	0	1	0	0	3	3	0	0	3	0	0	1	2	0	1	3	0	0	0	1	0	0	0	0	0	17	2	0	1	6	4	11	3	2	10	5	25	0	1	4	4	10	6	4	0	6	2
ASV_1625	7	0	1	2	1	0	0	1	0	0	0	0	0	1	0	0	4	0	1	0	2	3	0	3	1	2	3	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	4	1	12	7	10	0	2	2	0	5	2	2	1	7	4	0	0	8	8	20	12	0	13	8
ASV_1651	4	0	0	2	0	0	0	0	0	0	0	0	0	5	1	2	0	0	0	1	0	4	0	3	0	1	4	6	7	5	1	0	9	0	0	0	0	4	5	1	4	6	22	21	0	3	0	3	3	5	2	3	0	0	4	0	0	0	0	7	5	1	1	3	0	5
ASV_1750	0	0	0	1	2	0	0	0	7	0	0	1	0	2	0	0	1	1	1	15	3	0	0	2	0	14	2	0	0	10	0	2	0	7	2	0	0	0	10	3	0	12	0	2	0	4	1	6	0	3	3	5	0	0	9	3	0	0	0	3	6	5	0	1	11	3
ASV_1389	0	0	0	0	0	0	0	0	0	2	0	15	0	0	2	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	17	0	26	0	29	50	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	7	0	0	0	1	2	2	0	0	0	1
ASV_1434	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	1	1	0	0	0	0	0	3	1	2	2	2	0	0	0	0	7	0	0	1	4	0	2	3	8	10	6	2	1	4	10	2	7	0	0	0	3	10	0	0	0	3	8	9	4	1	28	6
ASV_1483	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	7	20	1	37	0	29	0	25	11	1	11	0	1	3	1	0
ASV_1489	0	0	2	0	2	0	2	1	0	1	0	4	0	0	1	0	1	1	2	2	1	1	0	0	8	2	1	2	3	1	0	0	1	2	0	4	11	0	19	0	0	7	22	3	0	7	8	3	1	6	3	1	0	0	3	0	0	1	0	1	6	1	1	1	7	5
ASV_1528	0	3	0	3	4	0	2	1	0	6	0	0	0	14	0	3	1	1	2	0	2	2	2	9	0	2	1	20	4	4	0	0	5	0	2	0	0	6	3	1	12	2	16	22	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0
ASV_1558	6	2	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	2	3	1	0	2	4	0	1	0	0	0	1	0	3	7	2	0	2	0	0	3	0	0	2	6	3	2	3	1	7	3	6	11	6	0	4	16	3	1	1	0	5	9	0	6	9	4	9
ASV_1574	0	0	1	2	0	0	0	3	0	1	0	3	0	2	3	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	19	0	17	0	1	2	0	5	1	0	0	0	0	0	1	0	0	0	4	2	4	0	15	0	7	0	46	8	0	6	1	0	0	2	0
ASV_1585	0	0	1	0	0	0	3	1	0	2	0	5	0	1	5	0	2	0	0	0	0	0	0	1	2	0	0	0	0	1	2	14	0	15	0	10	8	0	19	1	0	0	0	0	0	3	2	2	0	6	5	4	0	9	0	7	0	5	23	1	1	1	0	0	0	0
ASV_1716	7	1	1	4	5	0	2	2	0	1	1	3	0	0	0	1	1	1	0	0	3	1	0	5	0	1	0	0	2	0	0	0	3	2	0	5	0	0	3	0	1	2	4	1	9	6	0	2	5	2	12	2	1	2	10	5	0	2	1	5	8	6	5	0	13	3
ASV_1379	0	2	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1472	8	2	1	1	0	0	0	0	0	6	3	0	0	1	0	21	5	2	33	5	1	6	0	12	6	2	0	3	0	0	2	0	1	0	0	0	0	5	17	0	3	4	1	0	5	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0
