Genomic bins	SUB_2	SUB_3	SUB_1	SUB_6	SUB_7	SUB_4	SUB_5	SUR_21	SUR_20	SUB_8	SUB_9	SUR_24	PL_15	SUR_3	PL_17	PL_16	PL_11	SUR_7	SUR_4	PL_12	SUR_8	SUR_9	PL_19	PL_18	PL_5	PL_4	PL_7	PL_6	PL_1	PL_3	PL_2	PL_9	PL_8	SUR_22	SUR_15	SUR_16	SUR_17	SUR_10	SUR_11	SUR_12	SUR_13	SUB_21	SUB_20	SUB_22	SUR_18	SUB_24	SUR_19	SUR_1	SUR_6	PL_10	PL_13	PL_24	SUR_5	PL_20	PL_21	PL_22	SUR_2	SUB_15	SUB_16	SUB_17	SUB_10	SUB_11	SUB_12	SUB_13	SUB_18	SUB_19
s_SUB_6_30	14.983057	5.170832	19.789912	15.418716	1.841515	0.788902	1.362601	3.250678	0.0	2.857265	5.497642	0.0	0.0	0.0	0.0	0.0	0.190938	0.0	0.0	0.281804	0.0	0.0	0.670943	0.0	0.243489	0.0	0.0	0.515758	8.372749	0.833438	0.722642	5.011979	1.745763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36425	3.163738	0.870949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.110093	0.0	0.0	6.187944	0.219256	0.183487	0.415643	0.263899	0.0
s_SUB_15_15	1.575239	6.467606	0.101032	6.581902	7.464776	10.595682	3.002266	0.795807	0.517056	8.99172	3.939758	1.264242	17.236852	0.251801	18.979594	39.511325	7.00713	0.186996	1.187223	20.614907	0.26606	0.3408	6.214733	6.721751	12.133143	34.774477	6.539689	11.862332	0.125991	7.14517	1.434322	1.576103	1.709637	0.906551	2.615651	6.838337	3.169749	0.553275	0.497211	0.781598	0.701365	1.075403	0.722807	0.71969	0.695213	2.401947	0.602601	0.303228	0.374473	23.109475	12.792898	8.364537	0.770163	10.916346	21.892477	16.930205	0.17418	17.322625	14.640924	18.062584	8.431587	5.949853	34.362703	7.326164	0.391764	0.666083
s_PL_8_27	7.643395	2.135779	3.798304	0.546505	0.0	0.253346	3.417583	0.265855	0.25059	0.317459	0.0	0.0	0.0	0.0	0.0	0.0	10.371205	0.0	0.0	0.751847	0.0	0.0	0.257799	2.745013	0.201654	0.0	0.0	0.042562	0.180999	0.426008	2.244803	0.0	12.079023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.902275	1.036509	0.0	0.0	0.0	0.48161	0.0	0.0	0.0	0.30717	0.0	0.283509	0.0	0.191723	0.0	0.037313	0.086851	0.159763	0.827321	0.27785	0.212402	0.0	0.48268	1.318586	0.831037
s_PL_6_9	2.145837	1.7621820000000001	2.278822	1.966347	0.721804	0.635825	0.344497	0.701596	0.080569	1.699032	4.016692	0.041262	1.078263	0.668253	0.411635	2.28667	2.920862	0.1372695	0.12515	0.921359	0.445081	0.424845	4.778773	0.144089	0.840887	1.731699	4.924409	32.716624	2.003049	1.607779	0.645964	2.115053	0.594161	0.034935	0.168249	0.102922	0.090725	0.6547	0.325577	0.164908	0.2571	0.477974	0.085414	0.119503	0.245373	0.113891	0.112935	1.518043	1.375139	2.840119	0.421026	0.232778	0.233915	0.161738	0.232978	0.068915	0.29033	0.620287	0.292365	0.197402	1.766971	0.879951	0.450011	0.450602	0.148624	0.099669
s_PL_8_6	3.264218	18.700612999999997	3.542786	6.800061	2.128421	3.1204194999999997	1.0213495	19.756321	0.088466	2.365489	1.054111	0.0	5.343560500000001	2.060931	0.736154	0.601732	7.6924275	1.1826965	1.7900610000000001	3.000907	0.745751	0.703077	27.363475	0.0	4.208756	3.175501	2.87783	16.335517	3.937223	10.855024	5.430919	10.90455	17.135734	0.0	0.8890370000000001	0.439233	0.0	0.568747	1.344875	1.124547	4.040469	1.294595	0.0	0.0	1.473273	0.0	8.446392	4.173887499999999	4.4858335	3.477893	0.603819	0.129416	1.547404	0.5160785	0.521662	0.0	1.6055505	4.385078	0.489449	0.161484	12.0045485	11.3653845	5.601979	3.480985	4.168799	0.9023265
s_SUB_5_10	0.0	0.0	0.253562	0.172791	0.0	0.0	21.458569	0.0	0.0	0.0	0.0	0.0	0.13312	0.0	0.053129	0.0	0.186668	0.0	0.0	0.0	0.0	0.0	0.036901	0.054288	0.530864	0.125798	0.0	0.017738	0.120749	0.634668	0.0	0.024057	4.1615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102229	0.0	0.14779	0.0	0.0	0.0	0.0	0.22234	0.0	0.693749	0.0	0.101645	0.0	0.0	0.0	0.0
s_PL_8_10	4.662379	5.37834	20.075194	13.290463	0.095404	0.135096	0.056783	0.096134	0.099134	0.314601	0.377122	0.108048	2.04415	0.049977	0.137537	0.324202	5.450414	0.02989	0.0606	2.979838	0.025868	0.054693	0.097329	0.334369	0.164352	12.023438	0.166125	7.722235	100.637172	18.174546	2.690203	32.495663	28.717385	0.082536	0.033343	0.038561	0.046249	0.087699	0.119376	0.064263	0.075047	0.115022	0.080219	0.10649	0.087913	0.089425	0.077099	0.112737	0.1068	1.040891	0.307586	0.115716	0.076995	0.074273	0.227363	0.126744	0.051098	1.228316	0.224021	0.435062	1.990645	3.680784	1.13895	0.108443	0.131758	0.056533
s_SUR_16_2	8.1825	4.646465	3.470556	8.593294	4.4530495000000005	13.3015105	4.765586	3.063699	1.47343	5.885806	10.677476	0.0	5.065592	0.9530905000000001	3.236045	5.535616	1.691336	0.259638	1.008025	3.240744	0.616131	2.311176	4.370964	0.715484	4.500352	2.2808725	0.609508	4.403548	3.134459	2.283503	0.715315	1.9036	1.999964	0.0	1.840344	17.642616	5.442434	5.292235	1.040544	2.332068	1.355568	6.302947	0.616697	0.0	1.686073	0.0	2.83379	1.670414	1.892932	9.268315	1.24627	0.0	4.5873725	1.8195	3.27396	0.0	0.679026	3.355712	6.792499	7.493001	8.949332	4.291324	10.110395	3.421396	2.9127465	3.279396
s_SUR_8_3	8.859313	3.42823	2.504484	5.013999	13.010203	19.500983	5.342829	7.477753	37.047752	23.329357	9.364623	29.250177	6.081626	29.331811	8.0093	10.76748	3.104613	40.091445	43.186096	14.028686	74.942948	62.962607	8.709955	2.862114	6.5461625	9.961245	3.563785	4.458057	4.893638	1.518108	1.148335	1.950447	1.863913	33.623324	66.629238	41.757625	75.865981	46.567924	13.493203	72.879316	22.436882	11.187116	26.723738	15.70569	6.392365	10.4026755	26.461248	21.487938	34.587751	9.070599	7.822912	14.990451	48.974519	12.9745	3.957438	4.137719	33.798846	21.516954	16.963344	17.107377	20.019731	9.535952	21.726308	11.555919	9.476998	22.797076
s_SUB_18_11	0.114894	0.164864	0.133076	0.094564	0.206598	0.215525	0.139145	0.83715	0.42043	0.218663	0.224864	0.848878	0.233039	0.262538	0.160431	0.211262	0.10135	0.253577	0.441303	0.231828	0.278404	0.307719	0.23071	1.087765	0.148739	0.197748	0.150641	0.108098	0.097527	0.057526	0.038818	0.037831	0.064706	0.669161	0.302133	0.274103	0.493723	0.378727	0.651759	0.342716	0.614098	0.268095	0.355085	0.467379	0.981335	0.57565	0.5667	0.733389	0.247991	0.145687	0.200983	0.666251	0.624982	0.413613	0.304927	0.333886	0.300004	0.22465	0.204057	0.180034	0.214281	0.346278	0.143056	0.23677	49.244206	0.413537
s_SUB_6_20	1.898685	3.071148	15.705102	11.962863	0.0	0.0	0.260629	0.0	0.0	0.236976	0.0	0.0	0.503775	0.0	0.784129	0.166573	3.508147	0.0	0.0	2.113858	0.0	0.0	0.0	0.608268	0.0	2.252563	0.0	2.282578	4.877335	17.982934	1.140722	5.957798	43.836413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.552237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.400067	0.621909	0.0	0.0	0.0	2.015226	0.0	0.0	0.949479	0.294689	0.453486	1.376473	2.352266	0.151746	0.828091	0.423591	0.0
s_SUB_3_7	7.597175	29.118535	2.602677	14.286786	12.162939	16.781244	4.500315	9.171332	7.697962	24.834147	23.00062	9.386936	3.217263	8.173332	4.650983	5.964971	2.788767	4.798263	11.651035	5.859744	7.92453	10.000762	14.129459	2.396263	4.121825	4.732031	4.37928	4.763065	2.934545	2.692011	0.666132	2.577742	2.174558	9.04146	11.764499	18.867478	15.688781	14.082435	9.937132	8.307509	11.251593	10.618288	5.837376	5.510796	11.08399	5.871174	7.577756	11.744647	12.210095	7.284833	5.643866	6.814483	15.00316	4.948324	3.6782	2.485373	8.83699	17.58315	17.443224	16.518882	19.043087	9.000838	12.218415	11.710188	7.009931	5.781442
s_PL_2_21	15.909135	25.296822	20.849295	34.576416	3.465468	5.256205	12.972855	34.589465	6.96413	6.615658	8.262929	13.024462	35.925384	4.598026	8.914881	5.650967	22.633543	2.766504	4.984987	10.848487	2.839545	2.749121	75.792276	13.479081	13.044657	30.737552	2.117179	27.77021	81.263448	22.976562	64.604899	40.37493	52.224393	11.085291	4.237315	2.953339	5.341718	4.997176	7.837367	3.721789	11.501335	15.972127	4.472134	3.822096	17.966562	4.835749	14.007956	9.95691	5.049628	14.008527	8.117051	7.808265	9.175155	15.110759	26.277441	7.484195	4.146685	19.987768	5.465537	15.524066	8.102605	48.86416	8.750332	16.502317	12.796855	9.26145
s_SUB_6_3	0.458004	2.002838	0.9159185	11.942727	0.3680915	0.059176999999999993	0.273071	0.201141	0.0	0.777407	0.11376	0.151756	0.500526	0.063303	0.30284	0.174653	9.914413	0.0	0.0	1.366434	0.0	0.0	0.0	0.335249	0.049867	1.303844	0.153123	2.769094	1.3031465	16.960106	0.0	0.960226	6.202937	0.0	0.0	0.0	0.0	0.0	0.149647	0.0	0.138866	1.342063	0.0	0.0	0.0	0.0	0.0	0.088691	0.135998	0.52698	1.211111	0.0	0.0	0.114578	1.597156	0.0	0.0	1.747636	0.214542	1.74722	1.441472	0.939959	0.519617	0.781583	0.19633	0.0
s_SUB_9_18	18.055366	2.164808	5.978435	4.174064	9.326326	23.259692	62.320557	1.380404	4.767755	4.888004	34.198006	3.544208	4.658901	0.97413	44.522751	26.584419	17.268979	0.625246	1.791787	49.10693	0.852975	1.428277	12.350638	18.403804	22.522865	11.682386	77.670659	2.713449	1.514504	4.491743	1.836116	2.408082	2.514201	3.984895	2.95705	5.792695	5.424541	2.043683	3.755815	1.762856	1.749774	4.235694	30.030182	44.678301	1.699181	39.514451	3.417362	1.216056	0.661131	27.572175	62.480552	12.252814	2.15548	32.146596	4.557097	6.926888	1.101862	8.044577	45.017657	28.447866	7.055738	23.833079	9.333993	11.959955	2.087462	29.534697
s_PL_7_13	3.791043	2.031772	1.655964	1.703535	6.833745	5.184589	3.787124	6.867153	8.0519	5.952098	5.799096	9.183929	3.450917	3.282754	5.908081	6.338226	1.87711	3.831155	7.426508	16.152824	5.395109	5.329499	8.96017	2.569637	13.731654	3.164604	37.241211	3.082031	1.604746	0.727177	0.561471	0.825	0.761483	9.754476	4.402934	7.957389	6.259388	6.673959	9.005724	4.936599	6.943859	4.205998	11.436255	10.550602	9.953613	9.372058	8.915288	7.114749	3.5767	8.279521	5.718078	7.93971	7.615404	17.979145	19.188734	4.35621	5.760706	4.266241	10.245001	3.968831	4.591322	4.625547	3.556462	4.014368	4.890881	11.423714
s_SUB_18_9	0.0	0.0	0.0	0.0	0.0	0.098984	0.0	0.173723	2.35282	0.116746	0.0	14.007327	0.276342	0.415505	0.0	0.12497	0.410034	1.860169	1.776347	0.08345	1.003906	0.062457	0.709277	1.847851	0.238852	0.190748	0.099705	0.329881	0.136999	0.107438	0.0	0.041958	0.020248	10.307981	1.054341	0.1402735	0.72904	0.124128	0.110578	2.080045	0.405434	0.813946	0.4835705	4.943708	4.471572	2.834989	6.251538	0.0	0.0	0.101819	0.238093	10.62983	0.0	0.471419	0.172979	0.321626	0.0	0.0	0.0	0.0	0.0	0.114389	0.0	0.184584	40.742079	0.492094
s_PL_10_2	4.8172605	1.0360375	1.256649	1.786466	0.825095	1.553499	1.104006	5.282238	2.282026	1.152576	1.050847	3.544052	1.503954	1.324019	1.2190075	1.737944	0.916845	0.854417	1.533942	2.160165	1.153322	1.143781	1.898722	1.6802085	1.098382	6.09169	0.559545	1.00187	2.387489	0.67799	1.007385	0.669917	0.901925	3.907765	1.413678	1.292698	1.986673	2.264526	2.6893795000000003	1.2311485	2.964692	2.395752	1.173279	1.8189004999999998	6.014161	1.872642	4.110992	3.485549	1.3425425	16.241316	1.0053774999999998	3.073519	2.9828105000000003	2.145466	1.755957	1.470619	1.752766	1.970821	1.004041	2.570519	4.293205	1.817399	2.06198	1.823382	3.056046	2.156982
s_SUR_19_2	1.234876	1.341304	0.893858	1.22574	1.056489	2.165419	5.44226	4.751608	13.439486	1.494039	1.351721	50.939049	2.693892	1.612956	2.007443	1.517003	24.813419	1.562334	2.030582	2.748938	1.432925	1.489325	28.639346	6.4665	15.362356	2.570689	3.256803	4.368746	0.744581	4.79007	0.29504	1.830096	0.804203	31.667164	1.821107	1.496499	1.93717	2.681617	16.015402	1.813125	3.755642	9.120369	6.339293	15.879481	27.296917	29.930001	45.666504	2.03955	1.419333	1.25653	6.449901	34.040509	4.31767	10.462283	6.198169	7.463198	1.946744	1.194897	1.614228	1.54212	2.245372	6.675898	1.68174	5.070479	35.003813	13.237081
s_PL_21_19	5.014243	1.7807635	1.835847	3.03617	21.594875	35.173808	35.45727	14.1756365	25.704553	8.828104	4.956708	22.143676	21.41172	10.173516	84.703208	33.129375	24.305975	9.746224	12.762477	54.994656	12.030632	12.9055	16.783561	45.610926	18.260711	20.208234	84.653007	6.483988	1.648946	2.8810775	1.649199	1.788121	3.971839	22.894216	20.035654	14.155088	16.858542	11.280048	26.242544	15.78258	12.985925	18.63815	74.205375	69.7375955	26.660535	71.877585	21.41438	7.518955	6.45046	19.879635	49.626137	41.753869	20.777414	69.355303	41.89933	18.547539	5.5744255	13.704051	24.7833845	25.612468	11.337148	34.256198	14.8734	21.199585	14.912929	67.229264
s_SUR_19_3	1.973931	0.8974325	0.716711	1.212272	3.7046935000000003	11.821594	1.801187	2.5775715000000003	75.001667	4.820183	2.646138	19.766492	2.067492	3.900899	2.739698	5.343031	0.925986	10.285063000000001	51.071191	3.3021770000000004	12.422835	8.475422	2.694544	1.263013	2.7804	6.73185	1.245884	1.8055284999999999	1.04494	0.31771	0.17351	0.441774	0.445896	31.223851	17.651774500000002	32.712447	49.111896	34.969883	4.554656	25.254373	6.885686	5.106439999999999	66.368892	13.363478	3.246302	5.353249	82.889333	3.880736	4.415219	4.027133	1.567244	8.023233	13.394034	15.168124	1.811705	1.370686	7.6831405	4.314778	3.900913	6.23625	9.4367915	1.803308	7.301075	2.805834	8.2545875	50.395301
s_SUR_18_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.953161	3.310656	0.0	0.0	0.0	0.0	0.254809	0.0	0.0	0.183193	0.0	0.0	0.0	0.0	0.0	0.0	0.837948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038745	12.073808	8.232973	0.040413	43.280026	0.0	0.442258	0.138085	0.0	0.0	0.0	0.188022	1.332303	1.612674	0.297575	0.0	0.0	0.0	0.0	0.03161	0.222704	0.289572	0.0	0.608989	71.405388	0.653062
s_SUB_12_8	1.938919	0.683649	0.847993	0.824104	2.422572	3.4211	21.157345	5.413159	3.447838	1.683432	1.840576	3.424904	1.953265	1.314562	6.186731	2.421306	4.454285	1.242219	1.972635	11.583698	1.521795	2.131811	2.189235	3.852872	3.009876	4.542686	2.833505	0.610158	0.532918	1.169616	1.588247	0.476822	0.786806	5.03531	2.431764	1.800739	2.270873	2.463533	7.58067	1.814076	2.724528	4.745979	3.811016	7.218269	5.821712	6.592807	4.68089	1.961137	1.156279	1.694837	6.085879	5.027251	2.474174	5.359308	2.126609	2.347147	2.074565	5.080454	2.942081	2.524259	1.544757	8.288009	25.921682	5.517215	6.222209	3.793751
s_SUR_13_1	2.16439	9.836097	3.109752	4.393677	9.302355	9.092196	5.630187	12.834145	23.648181	10.971374	5.802222	2.68244	5.910091	13.250489	5.043397	3.999402	12.069296	18.581974	14.763201	5.780279	23.171359	19.299647	39.562453	2.602684	12.218027	6.201624	7.767044	9.303122	2.979893	12.750807	0.942086	12.523787	4.193497	7.891238	13.957027	7.680638	14.541873	6.24626	18.092826	30.937985	38.357099	24.272489	8.068206	6.005573	4.798928	4.597955	9.687276	4.582717	7.780786	2.912379	9.981756	3.515169	6.409508	12.765558	8.091669	2.368772	6.78552	3.979196	3.093236	4.728953	5.698833	5.291228	5.462627	19.879907	4.164163	7.947858
s_PL_6_23	3.597112	2.878573	3.818603	3.183592	2.019998	6.668072	8.134816	5.012974	2.46136	1.944507	2.431354	3.492378	0.945639	1.305865	2.440679	1.216245	2.054089	1.019506	1.530425	1.428251	1.045842	1.208119	5.447282	1.242909	8.991104	2.543325	0.887868	27.489727	2.733542	4.552386	1.67294	1.186114	3.072528	4.431342	1.197931	1.347116	1.688039	1.546042	2.625433	1.359243	2.227278	26.789417	2.154039	2.700081	3.945896	2.611674	24.165794	2.327221	1.665224	10.929437	0.97425	3.323973	2.329599	2.234628	8.70791	1.319303	1.573005	2.541552	3.811574	5.723066	1.898287	2.940018	1.434648	1.855163	3.477478	12.606641
s_SUB_6_2	1.225448	11.562285	6.333077	27.804077	0.595714	0.1651085	2.362809	1.235684	0.047039	4.810858	5.680469	0.0	1.1674405	0.514102	0.529723	0.54204	2.6486	0.019059	0.0	1.206291	0.0	0.078089	0.165763	0.164972	0.855311	1.160532	0.113976	1.817274	9.645551	7.164059	5.849463	12.233735	7.788497	0.0	0.130401	0.204329	0.616229	0.349862	0.058318	0.149497	0.826644	0.773487	0.0	0.0	0.0	0.0	0.16551	0.330697	1.670648	1.299597	0.673213	0.030615	0.335135	0.050578	0.340048	0.0	0.032711	3.148294	0.644598	1.76801	5.512464	1.216281	0.461987	1.807975	0.8314405	0.128036
s_PL_6_21	1.342045	1.780193	27.711155	1.831115	0.035511	0.044555	0.603553	0.107033	0.076869	0.129273	0.078065	0.0	0.117326	0.021544	0.139992	0.126734	1.061955	0.054381	0.032111	0.103586	0.045713	0.021109	0.185148	0.033761	0.548561	8.586149	0.045109	27.751839	11.178256	12.190595	16.393099	11.351052	32.097016	0.071457	0.04422	0.026797	0.050333	0.029589	0.078122	0.018295	0.0	0.188223	0.063564	0.101222	0.053771	0.087577	0.06298	0.0	0.036266	0.133055	0.088497	0.1696	0.0	0.084701	0.612801	0.0	0.064767	0.048343	0.067923	0.179549	0.164753	0.168424	0.063725	0.095193	0.080514	0.078036
s_PL_6_32	38.043827	12.553038	16.306191	17.325902499999998	6.988881	21.614967	19.2344	35.515575	7.65635	7.804199	16.2272295	8.161515	14.758239	6.688572	11.820996	15.554585	9.184475	2.8168925	4.588421	18.4118155	4.40907	5.404409	57.612359	17.275215	17.459582	34.901926	2.516084	31.334796	34.919461	7.940293	6.833991	8.393186	23.305964	7.498155	6.681756	4.9404	9.320213	13.018733	20.024444	6.787085	13.511667	42.625471	4.462277	5.762083	77.541888	6.523585	32.365763	16.2996735	6.6321575	63.126445	9.913649	8.107987	17.297287	22.977545	11.041443	5.49914	6.80544	22.209707	9.177304	26.369388	21.242159	53.798037	19.30331	28.032759	55.904049	25.320491
s_PL_9_10	0.417025	1.065429	3.218701	0.810122	0.0	0.0	6.551648	0.0	0.0	0.317221	0.365453	0.0	0.33653	0.0	0.058688	4.317815	0.32377	0.0	0.0	1.408135	0.0	0.0	0.343861	0.903199	0.880105	0.206397	0.301033	0.383007	1.615303	0.870034	0.0	21.124524	7.110129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.513127	3.444818	0.0	0.0	0.0	2.171561	0.0	0.0	0.522135	0.0	0.235724	0.431219	0.0	0.0	0.708453	0.261159	0.0
s_PL_18_5	1.352758	1.685426	1.43902	2.266334	1.066561	1.134305	1.812314	6.524726	3.395248	1.298947	1.193365	2.427651	76.242393	1.861047	1.261136	1.338043	14.595118	1.232909	1.521838	0.933273	1.283038	1.447159	3.033601	727.116055	0.839149	1.845813	0.605725	0.587779	0.961938	2.735252	24.189804	0.811887	1.569015	3.483665	1.722226	1.316132	2.120325	2.190676	5.154805	1.359153	3.757935	3.9678375	3.312326	6.008619	6.266128	4.571514	5.15179	4.061511	1.43877	0.839375	1.809401	3.000953	2.759297	3.956965	3.493154	16.021334	2.188008	2.00966	2.329113	1.499743	1.134285	2.317306	0.734967	3.275642	8.975855	2.454184
s_SUB_1_5	8.429926	1.445943	27.461952	1.613603	0.386928	0.386531	0.548678	0.757623	0.488424	0.567629	0.396216	0.638388	0.214952	0.365691	0.257045	0.25368250000000003	0.80412	0.263397	0.450224	0.30593	0.32847	0.338739	0.169538	0.289356	0.220356	0.532981	0.206408	0.208856	1.141728	0.872736	0.262432	0.401816	0.852801	0.723332	0.337309	0.292074	0.37199	0.406848	0.722021	0.355458	0.625859	0.5991015	0.516274	0.67415	0.724642	0.720102	0.642321	0.823383	0.35076	0.317953	0.372469	0.720334	0.574705	0.554391	0.371362	0.262345	0.331194	0.372125	0.326793	0.417758	0.636113	0.646019	0.298709	0.553078	0.724614	0.372708
s_SUB_19_2	3.986336	3.995812	2.646528	2.414715	13.23951	20.572382	56.237191	19.651231	14.246855	10.015602	7.543066	8.808563	13.70362	8.686123	9.507526	7.347484	14.75296	4.586113	7.645303	11.199954	6.869587	8.338427	8.755682	18.92655	8.829694	12.629316	34.60519	2.225219	1.764788	2.430127	5.18729	1.624257	2.486181	9.849654	12.189002	6.205947	10.854059	9.535979	38.050103	8.585893	15.897391	24.091778	65.032364	44.362431	17.074085	52.513455	12.402376	7.426307	4.209501	3.461186	32.789557	14.561397	14.129426	45.418317	13.500408	10.560839	6.262277	28.553243	19.046014	12.14535	5.478141	23.736568	7.701985	31.255604	19.387625	56.384927
s_PL_8_7	36.596804	18.070672	29.92465	33.339739	6.05904	11.933971	6.631303	6.756147	1.913848	8.284649	34.310319	2.275465	4.11484	2.385567	4.660417	4.405031	6.411695	1.065869	1.413559	4.195461	1.198233	1.592781	7.625181	2.031132	5.720418	12.158596	1.507798	41.924061	39.971694	21.839668	27.717668	23.622471	94.676655	2.262363	1.592118	3.213532	3.640193	2.723571	3.427797	1.743882	4.059574	18.405864	1.416538	1.888892	4.215867	1.787177	5.380822	5.432647	3.512199	11.723851	5.172498	2.565093	3.939813	2.506852	10.477987	0.868716	1.644313	9.394789	8.578526	8.842639	14.278718	17.187257	8.455046	8.580915	6.578856	2.5319
s_PL_1_9	9.423916	9.311205	9.6808815	23.5862	1.1479	0.173449	6.017446	0.299219	0.0	2.856783	11.228504	0.0	1.417161	1.241584	2.997791	3.074369	9.938897	0.0	0.0	2.409705	0.060072	0.341844	1.667446	0.204605	1.765649	12.976626	0.956685	11.13703	25.309497	34.072881	13.21074	45.953942	12.69269	0.0	0.2797505	0.255467	0.269766	0.38277	0.0	0.171688	1.176599	0.589808	0.0	0.0	0.0	0.0	0.0	0.74451	1.6857	1.412717	4.726331	0.0	1.038916	0.0	0.440586	0.0	0.0	2.990857	3.7740989999999996	2.630919	1.988913	1.418686	0.41680799999999996	2.422952	0.396415	0.0
s_SUB_18_2	1.387276	1.584219	0.79945	1.102094	1.371189	2.978882	3.179537	5.051428	9.934505999999999	1.67247	1.644981	16.147258	2.7983955	1.758507	2.175338	1.654785	13.054839	1.320578	2.136715	2.631778	1.655645	1.586717	14.509733	7.745835	7.55049	2.4245	4.264931	3.4114265	0.833491	3.891911	0.409582	2.353751	0.928244	11.474783	1.938047	1.7582145	2.035042	2.66657	15.891796	1.74669	4.002342	6.972115	4.064797	10.290647	23.499878000000002	19.673658	9.706614	2.1424	1.483218	1.466953	7.141516	13.615764	3.3226994999999997	8.326355	5.835805000000001	4.847492	2.362348	1.459941	2.134212	1.797	2.35351	5.713971	1.908892	6.114211	38.653467	4.883085
s_SUR_15_6	0.0	0.42950699999999997	0.0	0.386636	0.6794655000000001	0.4782615	0.984059	0.0	6.316806	0.8959765	0.0	0.0	1.512706	4.1205045	0.4164865	2.624038	1.3065315	6.358883	7.616206	1.339175	4.8138915	3.524728	2.0507285	0.0	5.617098	1.455882	1.76642	3.820867	1.063084	1.421501	0.0	0.6925	0.200841	0.0	12.0522515	2.5541739999999997	6.272109	1.193234	0.966975	3.681291	1.4946955000000002	0.404527	2.044818	1.8815005	0.0	1.008758	2.677794	0.0	0.914603	1.259819	2.521516	0.6793005000000001	0.872481	3.081305	0.50559	0.0	1.1613250000000002	0.0	0.0	0.515648	0.249212	0.0	0.0	0.470507	0.985957	1.945038
s_PL_9_7	5.340655	9.922369	9.348545	11.590663	3.132983	2.057071	6.272915	2.201822	0.0	4.77729	7.102572	0.0	4.801636	1.978677	3.885257	3.616289	12.649454	0.634266	0.754583	6.13933	0.542965	1.337456	23.260062	0.594226	5.276814	6.382855	0.740487	12.890655	8.565337	13.866391	9.67238	39.648696	7.701063	0.0	1.043858	3.39938	2.907941	2.715039	0.496383	1.524422	2.764324	1.305962	0.0	0.0	1.11896	0.0	0.047359	3.902012	2.812353	2.932961	5.708324	0.0	2.226672	0.240293	1.409875	0.0	1.166927	3.703022	2.318545	5.842958	6.594697	1.51135	2.12359	2.162419	1.056404	0.085871
s_PL_8_28	0.550114	0.324488	0.492288	0.760953	0.0	0.0	0.2137095	0.0	0.0	0.205775	0.131027	0.0	0.0	0.050872	0.0	0.0	0.370764	0.0	0.11168	0.293747	0.071943	0.18575	0.226645	0.127937	0.0	0.0	0.1163005	0.384306	0.905172	0.141534	0.0	3.563569	11.178258	0.0	0.0	0.0	0.174401	0.179349	0.0	0.090468	0.0	0.12921	0.0	0.0	0.0	0.0	0.0	0.0	0.10099050000000001	0.2099905	0.552855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.264712	0.257711	0.312931	0.05333	0.122506	0.6508395	0.0
s_SUB_8_10	3.1769225	4.883264	3.385598	5.526933	5.954466	5.182184	1.330041	3.615308	4.097617	41.683273	7.212204	3.36165	2.703894	19.794361	2.28794	4.016033	4.054152	42.787642	28.152456	3.011571	70.479938	82.631279	2.14654	1.511407	2.119505	5.086129	2.570988	5.008641	8.911849	1.2973	0.83418	5.299945	2.3959435	4.733865	10.657241	15.300481	14.803969	37.351344	7.187731	32.631139	11.01665	1.985247	2.372207	3.853139	4.139048	3.995277	3.62084	32.447295	52.120203	3.033002	1.488669	3.240442	23.218501	3.097892	1.206817	1.968684	58.329051	5.396197	2.07599	3.004571	16.846385	1.993465	7.138783	2.235517	2.058835	1.951251
s_PL_8_17	24.177084	8.144861	27.237022	18.450273	4.769413	7.069649	4.291979	5.875212	3.014751	5.596359	12.630175	4.874323	2.271121	2.491634	3.902034	4.058288	4.710963	1.380075	2.762343	4.563362	1.611423	2.087708	2.540443	2.031306	2.861413	5.741691	4.10442	7.633045	28.691785	8.584218	7.630576	5.110649	22.016389	4.488864	2.383817	4.447198	3.387631	3.435198	4.141273	2.342588	3.895841	6.5777655	3.47938	3.221115	5.99418	3.264021	4.742598	7.370847	3.537463	10.109639999999999	3.870795	3.712638	4.5709745	3.0953	2.7957025	1.326614	3.026955	7.24936	5.5011	7.21877	11.240903	13.342543	6.799993	5.556499	4.831991	5.080058
